,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
305,BGH US Equity,Babson Capital Global Short Duration High Yield Fund,20.97,$420.61M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh,na,na,0,0,0,0
306,MPV US Equity,Babson Capital Participation Investors,12.6,$129.27M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv,na,na,0,0,0,0
307,BMI US Equity,"Badger Meter, Inc.",59.65,$861.91M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi,na,na,0,0,0,0
308,BHI US Equity,Baker Hughes Incorporated,63.49,$27.47B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,na,na,0,0,0,0
309,BBN US Equity,BalckRock Build America Bond Trust,22.3,$1.27B,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn,na,na,0,0,0,0
310,BLL US Equity,Ball Corporation,73.19,$10.02B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,na,na,0,0,0,0
311,BALT US Equity,Baltic Trading Limited,1.69,$97.28M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/balt,na,na,0,0,0,0
312,BGE^B US Equity,Baltimore Gas & Electric Company,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b,na,na,0,0,0,0
313,BANC US Equity,"Banc of California, Inc.",11.09,$317.57M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,na,na,0,0,0,0
314,BANC^C US Equity,"Banc of California, Inc.",26.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c,na,na,0,0,0,0
315,BOCA US Equity,"Banc of California, Inc.",25.95,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boca,na,na,0,0,0,0
316,BBVA US Equity,Banco Bilbao Viscaya Argentaria S.A.,10.12,$59.58B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva,na,na,0,0,0,0
317,BBD US Equity,Banco Bradesco Sa,12.88,$54.04B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd,na,na,0,0,0,0
318,BBDO US Equity,Banco Bradesco Sa,12.988,$54.49B,n/a,Capital Goods,Miscellaneous,http://www.nasdaq.com/symbol/bbdo,na,na,0,0,0,0
319,BCH US Equity,Banco De Chile,70.22,$11.08B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch,na,na,0,0,0,0
320,BLX US Equity,"Banco Latinoamericano de Comercio Exterior, S.A.",31.4,$1.22B,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx,na,na,0,0,0,0
321,BSBR US Equity,Banco Santander Brasil SA,4.92,$37.15B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr,na,na,0,0,0,0
322,BSAC US Equity,Banco Santander Chile,20.25,$9.54B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac,na,na,0,0,0,0
323,SAN US Equity,"Banco Santander, S.A.",7.41,$88.83B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san,na,na,0,0,0,0
324,SAN^A US Equity,"Banco Santander, S.A.",25.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a,na,na,0,0,0,0
325,SAN^B US Equity,"Banco Santander, S.A.",21.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b,na,na,0,0,0,0
326,SAN^C US Equity,"Banco Santander, S.A.",25.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c,na,na,0,0,0,0
327,SAN^I US Equity,"Banco Santander, S.A.",25.2029,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i,na,na,0,0,0,0
328,CIB US Equity,BanColombia S.A.,43.17,$5.5B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib,na,na,0,0,0,0
329,BXS US Equity,"BancorpSouth, Inc.",22,$2.11B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,na,na,0,0,0,0
330,BAC US Equity,Bank of America Corporation,16.38,$172.26B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,na,na,0,0,0,0
331,BAC/WS/A US Equity,Bank of America Corporation,6.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac/ws/a,na,na,0,0,0,0
332,BAC/WS/B US Equity,Bank of America Corporation,0.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac/ws/b,na,na,0,0,0,0
333,BAC^D US Equity,Bank of America Corporation,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d,na,na,0,0,0,0
334,BAC^E US Equity,Bank of America Corporation,20.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e,na,na,0,0,0,0
335,BAC^I US Equity,Bank of America Corporation,26.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i,na,na,0,0,0,0
336,BAC^L US Equity,Bank of America Corporation,1167,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l,na,na,0,0,0,0
337,BAC^W US Equity,Bank of America Corporation,25.36,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w,na,na,0,0,0,0
338,BAC^Y US Equity,Bank of America Corporation,25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^y,na,na,0,0,0,0
339,BAC^Z US Equity,Bank of America Corporation,25.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^z,na,na,0,0,0,0
340,BML^G US Equity,Bank of America Corporation,18.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g,na,na,0,0,0,0
341,BML^H US Equity,Bank of America Corporation,18.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h,na,na,0,0,0,0
342,BML^I US Equity,Bank of America Corporation,25.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i,na,na,0,0,0,0
343,BML^J US Equity,Bank of America Corporation,20.872,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j,na,na,0,0,0,0
344,BML^L US Equity,Bank of America Corporation,20.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l,na,na,0,0,0,0
345,BOH US Equity,Bank of Hawaii Corporation,60.52,$2.66B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh,na,na,0,0,0,0
346,BMO US Equity,Bank Of Montreal,62.09,$40.2B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo,na,na,0,0,0,0
347,BK US Equity,Bank Of New York Mellon Corporation (The),39.44,$44.4B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,na,na,0,0,0,0
348,BK^C US Equity,Bank Of New York Mellon Corporation (The),24.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c,na,na,0,0,0,0
349,BNS US Equity,Bank of Nova Scotia (The),52.83,$64.2B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns,na,na,0,0,0,0
350,RATE US Equity,"Bankrate, Inc.",12.28,$1.28B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rate,na,na,0,0,0,0
351,BKU US Equity,"BankUnited, Inc.",32.47,$3.3B,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku,na,na,0,0,0,0
352,BCS US Equity,Barclays PLC,16.2,$66.63B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs,na,na,0,0,0,0
353,BCS^ US Equity,Barclays PLC,25.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^,na,na,0,0,0,0
354,BCS^A US Equity,Barclays PLC,26.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a,na,na,0,0,0,0
355,BCS^C US Equity,Barclays PLC,26.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^c,na,na,0,0,0,0
356,BCS^D US Equity,Barclays PLC,26.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d,na,na,0,0,0,0
357,BKS US Equity,"Barnes & Noble, Inc.",24.65,$1.47B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,na,na,0,0,0,0
358,B US Equity,"Barnes Group, Inc.",40.03,$2.18B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,na,na,0,0,0,0
359,CUDA US Equity,"Barracuda Networks, Inc.",39.06,$2.05B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda,na,na,0,0,0,0
360,ABX US Equity,Barrick Gold Corporation,12.89,$15.01B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx,na,na,0,0,0,0
361,BAS US Equity,"Basic Energy Services, Inc.",7.1,$306.6M,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas,na,na,0,0,0,0
362,BAX US Equity,Baxter International Inc.,67.9,$36.8B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,na,na,0,0,0,0
363,BTE US Equity,Baytex Energy Corp,17.73,$2.98B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte,na,na,0,0,0,0
364,BBT US Equity,BB&T Corporation,38.19,$27.51B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,na,na,0,0,0,0
365,BBT^D US Equity,BB&T Corporation,25.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d,na,na,0,0,0,0
366,BBT^E US Equity,BB&T Corporation,24.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e,na,na,0,0,0,0
367,BBT^F US Equity,BB&T Corporation,23.5065,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f,na,na,0,0,0,0
368,BBT^G US Equity,BB&T Corporation,23.5323,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g,na,na,0,0,0,0
369,BFR US Equity,BBVA Banco Frances S.A.,17.2,$3.08B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr,na,na,0,0,0,0
370,BBX US Equity,BBX Capital Corporation,14.6,$256.43M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bbx,na,na,0,0,0,0
371,BCE US Equity,"BCE, Inc.",44.59,$37.47B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce,na,na,0,0,0,0
372,TZF US Equity,"Bear Stearns Depositor, Inc.",32,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tzf,na,na,0,0,0,0
373,BZH US Equity,"Beazer Homes USA, Inc.",17.06,$468.27M,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh,na,na,0,0,0,0
374,BZT US Equity,"Beazer Homes USA, Inc.",26.2,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzt,na,na,0,0,0,0
375,BDX US Equity,"Becton, Dickinson and Company",145.51,$28.07B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,na,na,0,0,0,0
376,BDC US Equity,Belden Inc,90,$3.85B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc,na,na,0,0,0,0
377,BXE US Equity,Bellatrix Exploration Ltd,2.82,$541.3M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bxe,na,na,0,0,0,0
378,BEL US Equity,Belmond Ltd.,11.62,$1.42B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel,na,na,0,0,0,0
379,BMS US Equity,"Bemis Company, Inc.",48.46,$4.84B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms,na,na,0,0,0,0
380,BHE US Equity,"Benchmark Electronics, Inc.",23.39,$1.24B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe,na,na,0,0,0,0
381,BRK/A US Equity,Berkshire Hathaway Inc.,214748.3647,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/brk/a,na,na,0,0,0,0
382,BRK/B US Equity,Berkshire Hathaway Inc.,148.72,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/brk/b,na,na,0,0,0,0
383,BHLB US Equity,"Berkshire Hills Bancorp, Inc.",26.31,$662.57M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb,na,na,0,0,0,0
384,BBY US Equity,"Best Buy Co., Inc.",39.28,$13.78B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,na,na,0,0,0,0
385,BGCA US Equity,"BGC Partners, Inc.",27.63,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca,na,na,0,0,0,0
386,BHP US Equity,BHP Billiton Limited,50.48,$134.37B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp,na,na,0,0,0,0
387,BBL US Equity,BHP Billiton plc,48.73,$129.71B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl,na,na,0,0,0,0
388,BIG US Equity,"Big Lots, Inc.",48.27,$2.58B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big,na,na,0,0,0,0
389,BH US Equity,Biglari Holdings Inc.,433,$894.4M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh,na,na,0,0,0,0
390,BBG US Equity,Bill Barrett Corporation,11.96,$593.82M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg,na,na,0,0,0,0
391,BIOA US Equity,BioAmber Inc.,9.09,$198.49M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa,na,na,0,0,0,0
392,BIOA/WS US Equity,BioAmber Inc.,1.539,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioa/ws,na,na,0,0,0,0
393,BMR US Equity,Biomed Realty Trust,22.73,$4.63B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bmr,na,na,0,0,0,0
394,BIO US Equity,"Bio-Rad Laboratories, Inc.",118.8,$3.44B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio,na,na,0,0,0,0
395,BIO/B US Equity,"Bio-Rad Laboratories, Inc.",117.35,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio/b,na,na,0,0,0,0
396,BITA US Equity,Bitauto Holdings Limited,65.01,$2.96B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/bita,na,na,0,0,0,0
397,BKH US Equity,Black Hills Corporation,49.71,$2.22B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkh,na,na,0,0,0,0
398,BJZ US Equity,Blackrock California Municipal 2018 Term Trust,15.43,$99.26M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bjz,na,na,0,0,0,0
399,BFZ US Equity,BlackRock California Municipal Income Trust,15.4,$490.86M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bfz,na,na,0,0,0,0
400,CII US Equity,Blackrock Capital and Income Strategies Fund Inc,15.04,$663.59M,2004,n/a,n/a,http://www.nasdaq.com/symbol/cii,na,na,0,0,0,0
401,BHK US Equity,Blackrock Core Bond Trust,13.53,$365.88M,2001,n/a,n/a,http://www.nasdaq.com/symbol/bhk,na,na,0,0,0,0
402,HYT US Equity,"Blackrock Corporate High Yield Fund, Inc.",11.4,$403.77M,2003,n/a,n/a,http://www.nasdaq.com/symbol/hyt,na,na,0,0,0,0
403,BTZ US Equity,BlackRock Credit Allocation Income Trust,13.46,$1.45B,2006,n/a,n/a,http://www.nasdaq.com/symbol/btz,na,na,0,0,0,0
404,DSU US Equity,"Blackrock Debt Strategies Fund, Inc.",3.71,$402.25M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dsu,na,na,0,0,0,0
405,BHL US Equity,Blackrock Defined Opportunity Credit Trust,13.15,$118.93M,2008,n/a,n/a,http://www.nasdaq.com/symbol/bhl,na,na,0,0,0,0
406,BGR US Equity,BlackRock Energy and Resources Trust,22.3,$663.79M,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgr,na,na,0,0,0,0
407,BDJ US Equity,Blackrock Enhanced Equity Dividend Trust,8.22,$1.48B,2005,n/a,n/a,http://www.nasdaq.com/symbol/bdj,na,na,0,0,0,0
408,EGF US Equity,"Blackrock Enhanced Government Fund, Inc",13.84,$137.01M,2005,n/a,n/a,http://www.nasdaq.com/symbol/egf,na,na,0,0,0,0
409,FRA US Equity,Blackrock Floating Rate Income Strategies Fund Inc,13.72,$510.83M,2003,n/a,n/a,http://www.nasdaq.com/symbol/fra,na,na,0,0,0,0
410,BFO US Equity,Blackrock Florida Municipal 2020 Term Trust,15.18,$84.43M,2003,n/a,n/a,http://www.nasdaq.com/symbol/bfo,na,na,0,0,0,0
411,BGT US Equity,Blackrock Global,13.41,$317.27M,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgt,na,na,0,0,0,0
